59,52,27,0
59,52,26,0
59,52,24,0
59,52,21,0
59,52,15,0
59,52,13,0
59,52,7,0
59,52,6,0
59,52,3,0
59,51,43,0
59,51,41,0
59,51,34,0
59,51,33,0
59,51,23,0
59,51,22,0
59,51,19,0
59,51,18,0
59,51,12,0
59,51,4,0
59,51,3,0
59,50,47,0
59,50,45,0
59,50,44,0
59,50,41,0
59,50,40,0
59,50,39,0
59,50,36,0
59,50,34,0
59,50,26,0
59,50,25,0
59,50,23,0
59,50,16,0
59,50,11,0
59,49,46,0
59,49,45,0
59,49,44,0
59,49,40,0
59,49,39,0
59,49,37,0
59,49,36,0
59,49,35,0
59,49,34,0
59,49,31,0
59,49,28,0
59,49,26,0
59,49,24,0
59,49,21,0
59,49,19,0
59,49,16,0
59,49,11,0
59,49,10,0
59,49,9,0
59,49,8,0
59,49,7,0
59,49,6,0
59,48,46,0
59,48,43,0
59,48,38,0
59,48,36,0
59,48,35,0
59,48,29,0
59,48,27,0
59,48,26,0
59,48,25,0
59,48,24,0
59,48,19,0
59,48,18,0
59,48,16,0
59,48,13,0
59,48,10,0
59,48,9,0
59,48,5,0
59,48,4,0
59,48,3,0
59,47,45,0
59,47,44,0
59,47,38,0
59,47,34,0
59,47,33,0
59,47,21,0
59,47,19,0
59,47,18,0
59,47,17,0
59,47,15,0
59,47,7,0
59,47,2,0
59,46,41,0
59,46,40,0
59,46,39,0
59,46,33,0
59,46,32,0
59,46,31,0
59,46,28,0
59,46,26,0
59,46,24,0
59,46,21,0
59,46,20,0
59,46,13,0
59,46,11,0
59,46,10,0
59,46,7,0
59,45,44,0
59,45,37,0
59,45,36,0
59,45,35,0
59,45,33,0
59,45,27,0
59,45,20,0
59,45,19,0
59,45,11,0
59,45,10,0
59,45,7,0
59,45,4,0
59,45,2,0
59,44,41,0
59,44,38,0
59,44,33,0
59,44,28,0
59,44,26,0
59,44,24,0
59,44,21,0
59,44,17,0
59,44,15,0
59,44,14,0
59,44,6,0
59,44,3,0
59,44,2,0
59,43,42,0
59,43,41,0
59,43,39,0
59,43,38,0
59,43,32,0
59,43,28,0
59,43,26,0
59,43,24,0
59,43,21,0
59,43,20,0
59,43,19,0
59,43,15,0
59,43,14,0
59,43,11,0
59,43,9,0
59,43,8,0
59,43,3,0
59,42,38,0
59,42,33,0
59,41,36,0
59,41,26,0
59,41,18,0
59,41,17,0
59,41,13,0
59,41,12,0
59,41,9,0
59,41,8,0
59,41,4,0
59,41,3,0
59,41,2,0
59,40,38,0
59,40,36,0
59,40,31,0
59,40,28,0
59,40,27,0
59,40,26,0
59,40,25,0
59,40,23,0
59,40,19,0
59,40,18,0
59,40,15,0
59,40,14,0
59,40,9,0
59,40,7,0
59,40,4,0
59,40,3,0
59,39,34,0
59,39,33,0
59,39,32,0
59,39,29,0
59,39,25,0
59,39,20,0
59,39,16,0
59,39,14,0
59,39,12,0
59,39,11,0
59,39,10,0
59,39,7,0
59,39,6,0
59,39,4,0
59,38,33,0
59,38,31,0
59,38,26,0
59,38,24,0
59,38,20,0
59,38,16,0
59,38,13,0
59,38,11,0
59,38,10,0
59,38,9,0
59,38,7,0
59,38,5,0
59,38,3,0
59,37,34,0
59,37,32,0
59,37,28,0
59,37,26,0
59,37,24,0
59,37,21,0
59,37,20,0
59,37,18,0
59,37,14,0
59,37,11,0
59,37,9,0
59,37,7,0
59,37,5,0
59,37,2,0
59,37,1,0
59,36,34,0
59,36,25,0
59,36,20,0
59,36,10,0
59,36,7,0
59,36,2,0
59,35,34,0
59,35,33,0
59,35,28,0
59,35,26,0
59,35,25,0
59,35,12,0
59,35,10,0
59,35,6,0
59,35,1,0
59,34,32,0
59,34,28,0
59,34,26,0
59,34,23,0
59,34,22,0
59,34,20,0
59,34,14,0
59,34,12,0
59,34,10,0
59,34,8,0
59,34,5,0
59,34,3,0
59,34,2,0
59,34,1,0
59,33,32,0
59,33,31,0
59,33,27,0
59,33,26,0
59,33,25,0
59,33,19,0
59,33,18,0
59,33,15,0
59,33,14,0
59,33,12,0
59,33,11,0
59,33,9,0
59,33,3,0
59,33,1,0
59,32,28,0
59,32,27,0
59,32,21,0
59,32,19,0
59,32,17,0
59,32,16,0
59,32,15,0
59,32,13,0
59,32,10,0
59,32,3,0
59,31,27,0
59,31,26,0
59,31,24,0
59,31,22,0
59,31,20,0
59,31,13,0
59,31,11,0
59,31,9,0
59,31,8,0
59,31,2,0
59,31,1,0
59,30,26,0
59,30,17,0
59,30,16,0
59,30,11,0
59,30,9,0
59,30,6,0
59,30,3,0
59,30,2,0
59,30,1,0
59,29,26,0
59,29,23,0
59,29,16,0
59,29,14,0
59,29,11,0
59,29,9,0
59,29,7,0
59,29,4,0
59,28,24,0
59,28,23,0
59,28,19,0
59,28,18,0
59,28,15,0
59,28,14,0
59,28,12,0
59,28,11,0
59,28,9,0
59,28,6,0
59,28,2,0
59,28,1,0
59,27,22,0
59,27,20,0
59,27,14,0
59,27,9,0
59,27,3,0
59,26,25,0
59,26,23,0
59,26,22,0
59,26,20,0
59,26,19,0
59,26,17,0
59,26,16,0
59,26,14,0
59,26,13,0
59,26,12,0
59,26,9,0
59,26,8,0
59,26,7,0
59,26,6,0
59,26,4,0
59,26,3,0
59,26,2,0
59,25,20,0
59,25,18,0
59,25,13,0
59,25,9,0
59,25,8,0
59,25,5,0
59,25,4,0
59,25,3,0
59,25,2,0
59,24,23,0
59,24,22,0
59,24,19,0
59,24,17,0
59,24,14,0
59,24,11,0
59,24,7,0
59,23,21,0
59,23,20,0
59,23,19,0
59,23,13,0
59,23,12,0
59,23,9,0
59,23,3,0
59,22,20,0
59,22,18,0
59,22,16,0
59,22,15,0
59,22,14,0
59,22,10,0
59,22,9,0
59,22,8,0
59,22,4,0
59,22,3,0
59,22,1,0
59,21,16,0
59,21,11,0
59,21,6,0
59,21,1,0
59,20,18,0
59,20,14,0
59,20,13,0
59,20,12,0
59,20,11,0
59,20,6,0
59,20,3,0
59,20,1,0
59,19,18,0
59,19,17,0
59,19,16,0
59,19,13,0
59,19,9,0
59,19,7,0
59,19,5,0
59,19,3,0
59,19,1,0
59,18,11,0
59,18,3,0
59,18,1,0
59,17,12,0
59,17,11,0
59,17,10,0
59,17,9,0
59,17,8,0
59,16,12,0
59,16,8,0
59,16,6,0
59,16,5,0
59,16,3,0
59,16,2,0
59,16,1,0
59,15,13,0
59,15,12,0
59,15,11,0
59,15,9,0
59,15,7,0
59,14,6,0
59,14,3,0
59,12,11,0
59,12,10,0
59,12,9,0
59,12,8,0
59,12,7,0
59,12,6,0
59,11,10,0
59,11,9,0
59,11,8,0
59,11,3,0
59,10,9,0
59,10,8,0
59,10,6,0
59,10,4,0
59,10,3,0
59,10,1,0
59,9,7,0
59,9,6,0
59,9,5,0
59,9,3,0
59,9,2,0
59,8,1,0
59,7,5,0
59,7,4,0
59,7,3,0
58,57,51,0
58,57,42,0
58,57,37,0
58,57,35,0
58,57,32,0
58,57,29,0
58,57,24,0
58,57,23,0
58,57,19,0
58,57,15,0
58,57,8,0
58,57,4,0
58,57,3,0
58,56,55,0
58,56,52,0
58,56,50,0
58,56,49,0
58,56,47,0
58,56,44,0
58,56,42,0
58,56,41,0
58,56,40,0
58,56,39,0
58,56,38,0
58,56,33,0
58,56,29,0
58,56,26,0
58,56,20,0
58,56,15,0
58,56,12,0
58,56,2,0
58,55,49,0
58,55,39,0
58,55,33,0
58,55,28,0
58,55,27,0
58,55,26,0
58,55,25,0
58,55,21,0
58,55,15,0
58,55,13,0
58,55,10,0
58,55,6,0
58,55,4,0
58,54,51,0
58,54,49,0
58,54,45,0
58,54,44,0
58,54,38,0
58,54,34,0
58,54,32,0
58,54,31,0
58,54,30,0
58,54,28,0
58,54,24,0
58,54,16,0
58,54,15,0
58,54,12,0
58,54,9,0
58,54,8,0
58,54,7,0
58,54,1,0
58,53,47,0
58,53,44,0
58,53,42,0
58,53,33,0
58,53,32,0
58,53,27,0
58,53,26,0
58,53,19,0
58,53,17,0
58,53,15,0
58,53,9,0
58,53,6,0
58,53,5,0
58,53,3,0
58,53,2,0
58,52,51,0
58,52,46,0
58,52,41,0
58,52,39,0
58,52,28,0
58,52,24,0
58,52,15,0
58,52,14,0
58,52,10,0
58,52,7,0
58,52,5,0
58,52,1,0
58,51,48,0
58,51,45,0
58,51,38,0
58,51,36,0
58,51,35,0
58,51,34,0
58,51,33,0
58,51,32,0
58,51,27,0
58,51,26,0
58,51,21,0
58,51,18,0
58,51,16,0
58,51,10,0
58,51,6,0
58,51,3,0
58,51,2,0
58,50,49,0
58,50,46,0
58,50,44,0
58,50,39,0
58,50,38,0
58,50,31,0
58,50,25,0
58,50,21,0
58,50,20,0
58,50,17,0
58,50,4,0
58,49,45,0
58,49,43,0
58,49,42,0
58,49,36,0
58,49,30,0
58,49,28,0
58,49,25,0
58,49,22,0
58,49,21,0
58,49,17,0
58,49,16,0
58,49,12,0
58,49,11,0
58,49,4,0
58,49,1,0
58,48,46,0
58,48,45,0
58,48,40,0
58,48,39,0
58,48,35,0
58,48,34,0
58,48,33,0
58,48,31,0
58,48,28,0
58,48,25,0
58,48,24,0
58,48,19,0
58,48,10,0
58,48,8,0
58,48,7,0
58,48,5,0
58,48,4,0
58,48,1,0
58,47,45,0
58,47,44,0
58,47,38,0
58,47,35,0
58,47,33,0
58,47,29,0
58,47,21,0
58,47,16,0
58,47,15,0
58,47,11,0
58,47,7,0
58,46,44,0
58,46,34,0
58,46,33,0
58,46,32,0
58,46,29,0
58,46,23,0
58,46,21,0
58,46,18,0
58,46,17,0
58,46,12,0
58,46,9,0
58,46,2,0
58,45,43,0
58,45,42,0
58,45,38,0
58,45,37,0
58,45,33,0
58,45,32,0
58,45,31,0
58,45,29,0
58,45,22,0
58,45,21,0
58,45,20,0
58,45,15,0
58,45,11,0
58,45,9,0
58,45,6,0
58,45,3,0
58,45,2,0
58,44,35,0
58,44,34,0
58,44,32,0
58,44,31,0
58,44,30,0
58,44,26,0
58,44,25,0
58,44,23,0
58,44,22,0
58,44,19,0
58,44,17,0
58,44,15,0
58,44,14,0
58,44,13,0
58,44,12,0
58,44,11,0
58,44,10,0
58,44,7,0
58,44,4,0
58,44,1,0
58,43,42,0
58,43,30,0
58,43,29,0
58,43,28,0
58,43,26,0
58,43,22,0
58,43,21,0
58,43,19,0
58,43,12,0
58,43,10,0
58,43,9,0
58,43,1,0
58,42,39,0
58,42,36,0
58,42,34,0
58,42,32,0
58,42,29,0
58,42,23,0
58,42,21,0
58,42,15,0
58,42,8,0
58,42,6,0
58,42,3,0
58,41,33,0
58,41,25,0
58,41,24,0
58,41,21,0
58,41,17,0
58,41,16,0
58,41,14,0
58,40,35,0
58,40,30,0
58,40,22,0
58,40,21,0
58,40,16,0
58,40,15,0
58,40,12,0
58,40,11,0
58,40,2,0
58,39,34,0
58,39,32,0
58,39,26,0
58,39,25,0
58,39,22,0
58,39,20,0
58,39,15,0
58,39,14,0
58,39,12,0
58,39,3,0
58,39,2,0
58,38,35,0
58,38,34,0
58,38,33,0
58,38,27,0
58,38,26,0
58,38,23,0
58,38,22,0
58,38,19,0
58,38,18,0
58,38,16,0
58,38,14,0
58,38,13,0
58,38,12,0
58,38,10,0
58,38,9,0
58,38,8,0
58,38,7,0
58,38,6,0
58,38,5,0
58,38,4,0
58,38,3,0
58,37,36,0
58,37,35,0
58,37,31,0
58,37,30,0
58,37,17,0
58,37,13,0
58,36,34,0
58,36,32,0
58,36,31,0
58,36,27,0
58,36,26,0
58,36,21,0
58,36,17,0
58,36,16,0
58,36,14,0
58,36,11,0
58,36,7,0
58,36,1,0
58,35,34,0
58,35,31,0
58,35,29,0
58,35,27,0
58,35,25,0
58,35,24,0
58,35,23,0
58,35,22,0
58,35,12,0
58,35,5,0
58,35,1,0
58,34,30,0
58,34,28,0
58,34,26,0
58,34,24,0
58,34,21,0
58,34,17,0
58,34,16,0
58,34,15,0
58,34,14,0
58,34,11,0
58,34,10,0
58,34,9,0
58,34,7,0
58,34,2,0
58,33,32,0
58,33,30,0
58,33,29,0
58,33,28,0
58,33,26,0
58,33,24,0
58,33,23,0
58,33,22,0
58,33,19,0
58,33,9,0
58,33,8,0
58,33,6,0
58,33,4,0
58,33,1,0
58,32,31,0
58,32,26,0
58,32,25,0
58,32,24,0
58,32,23,0
58,32,21,0
58,32,15,0
58,32,14,0
58,32,10,0
58,32,8,0
58,32,6,0
58,32,1,0
58,31,30,0
58,31,24,0
58,31,22,0
58,31,21,0
58,31,19,0
58,31,16,0
58,31,12,0
58,31,9,0
58,31,6,0
58,31,2,0
58,31,1,0
58,30,29,0
58,30,28,0
58,30,27,0
58,30,26,0
58,30,24,0
58,30,19,0
58,30,14,0
58,30,13,0
58,30,10,0
58,30,9,0
58,30,7,0
58,30,6,0
58,30,3,0
58,29,28,0
58,29,27,0
58,29,26,0
58,29,25,0
58,29,24,0
58,29,21,0
58,29,19,0
58,29,17,0
58,29,14,0
58,29,10,0
58,29,9,0
58,29,7,0
58,29,4,0
58,29,2,0
58,28,27,0
58,28,18,0
58,28,13,0
58,28,12,0
58,28,10,0
58,28,9,0
58,28,5,0
58,27,26,0
58,27,24,0
58,27,22,0
58,27,21,0
58,27,20,0
58,27,19,0
58,27,15,0
58,27,14,0
58,27,11,0
58,27,9,0
58,27,8,0
58,27,6,0
58,27,1,0
58,26,24,0
58,26,23,0
58,26,22,0
58,26,21,0
58,26,18,0
58,26,14,0
58,26,12,0
58,26,11,0
58,26,5,0
58,25,23,0
58,25,18,0
58,25,12,0
58,25,11,0
58,25,8,0
58,25,1,0
58,24,23,0
58,24,21,0
58,24,17,0
58,24,16,0
58,24,14,0
58,24,13,0
58,24,12,0
58,24,11,0
58,24,8,0
58,24,7,0
58,24,4,0
58,24,3,0
58,23,22,0
58,23,21,0
58,23,15,0
58,23,14,0
58,23,13,0
58,23,10,0
58,23,6,0
58,23,2,0
58,22,21,0
58,22,20,0
58,22,17,0
58,22,15,0
58,22,5,0
58,22,4,0
58,22,1,0
58,21,20,0
58,21,18,0
58,21,14,0
58,21,13,0
58,21,12,0
58,21,11,0
58,21,9,0
58,21,8,0
58,21,1,0
58,20,12,0
58,20,7,0
58,20,2,0
58,20,1,0
58,19,18,0
58,19,11,0
58,19,10,0
58,19,8,0
58,19,7,0
58,18,14,0
58,18,10,0
58,18,9,0
58,18,8,0
58,18,7,0
58,18,4,0
58,17,15,0
58,17,13,0
58,17,9,0
58,17,8,0
58,17,7,0
58,16,15,0
58,16,14,0
58,16,1,0
58,15,14,0
58,15,11,0
58,15,9,0
58,15,8,0
58,15,7,0
58,15,1,0
58,14,12,0
58,14,6,0
58,14,1,0
58,13,12,0
58,13,6,0
58,13,5,0
58,13,3,0
58,12,11,0
58,12,10,0
58,12,9,0
58,12,7,0
58,12,4,0
58,11,7,0
58,11,6,0
58,11,4,0
58,11,1,0
58,10,7,0
58,10,6,0
58,10,4,0
58,9,7,0
58,9,6,0
58,9,4,0
58,9,3,0
58,8,6,0
58,8,5,0
58,8,2,0
58,7,6,0
58,7,2,0
58,7,1,0
58,6,5,0
58,5,2,0
58,4,3,0
57,56,55,0
57,56,53,0
57,56,52,0
57,56,51,0
57,56,50,0
57,56,49,0
57,56,42,0
57,56,38,0
57,56,32,0
57,56,27,0
57,56,23,0
57,56,13,0
57,56,8,0
57,56,4,0
57,56,3,0
57,55,53,0
57,55,51,0
57,55,50,0
57,55,49,0
57,55,48,0
57,55,46,0
57,55,45,0
57,55,38,0
57,55,36,0
57,55,34,0
57,55,33,0
57,55,32,0
57,55,31,0
57,55,30,0
57,55,25,0
57,55,21,0
57,55,18,0
57,55,13,0
57,55,12,0
57,55,10,0
57,55,9,0
57,55,8,0
57,55,1,0
57,54,52,0
57,54,45,0
57,54,33,0
57,54,32,0
57,54,30,0
57,54,26,0
57,54,25,0
57,54,22,0
57,54,17,0
57,54,15,0
57,54,6,0
57,53,51,0
57,53,49,0
57,53,48,0
57,53,47,0
57,53,44,0
57,53,43,0
57,53,42,0
57,53,38,0
57,53,36,0
57,53,33,0
57,53,30,0
57,53,29,0
57,53,28,0
57,53,26,0
57,53,25,0
57,53,20,0
57,53,18,0
57,53,14,0
57,53,12,0
57,53,11,0
57,53,8,0
57,53,7,0
57,53,6,0
57,53,5,0
57,53,4,0
57,53,3,0
57,53,1,0
57,52,46,0
57,52,44,0
57,52,36,0
57,52,32,0
57,52,29,0
57,52,26,0
57,52,21,0
57,52,12,0
57,52,9,0
57,52,1,0
57,51,50,0
57,51,48,0
57,51,41,0
57,51,39,0
57,51,38,0
57,51,37,0
57,51,36,0
57,51,35,0
57,51,34,0
57,51,32,0
57,51,30,0
57,51,27,0
57,51,19,0
57,51,17,0
57,51,14,0
57,51,13,0
57,51,12,0
57,51,11,0
57,51,10,0
57,51,9,0
57,51,8,0
57,51,7,0
57,51,4,0
57,50,46,0
57,50,42,0
57,50,40,0
57,50,38,0
57,50,36,0
57,50,33,0
57,50,30,0
57,50,23,0
57,50,20,0
57,50,18,0
57,50,17,0
57,50,13,0
57,50,12,0
57,50,11,0
57,50,8,0
57,50,7,0
57,50,5,0
57,50,3,0
57,49,47,0
57,49,43,0
57,49,41,0
57,49,38,0
57,49,36,0
57,49,34,0
57,49,32,0
